name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,datasetName,collectionCode,verbatimLocality,gbifID,occurrenceID,taxonID,catalogNumber,recordedBy,institutionCode,eventTime,identifiedBy,identificationID,occurrenceRemarks,sex,lifeStage,continent,institutionKey,collectionKey,acceptedNameUsage,institutionID,locality,language,type,preparations,ownerInstitutionCode,datasetID,collectionID,networkKeys,individualCount,elevation,elevationAccuracy,associatedOccurrences,dynamicProperties,county,identificationVerificationStatus,eventRemarks,locationAccordingTo,identificationRemarks,georeferencedDate,higherGeography,nomenclaturalCode,georeferencedBy,georeferenceProtocol,georeferenceVerificationStatus,endDayOfYear,verbatimCoordinateSystem,otherCatalogNumbers,organismID,previousIdentifications,identificationQualifier,samplingProtocol,accessRights,higherClassification,georeferenceSources,establishmentMeans,vernacularName,startDayOfYear,locationRemarks,earliestEpochOrLowestSeries,fieldNumber,recordNumber,identificationReferences,disposition,http://unknown.org/recordId,rights,georeferenceRemarks,bibliographicCitation,associatedSequences,fieldNotes,municipality,taxonRemarks,higherGeographyID,projectId,coordinatePrecision,earliestAgeOrLowestStage,namePublishedInYear,associatedReferences,taxonConceptID,verbatimTaxonRank,bed,formation,member,lithostratigraphicTerms,latestAgeOrHighestStage,locationID,depth,depthAccuracy,nameAccordingTo,parentNameUsage
"Mustela nigripes (Audubon & Bachman, 1851)",-104.938,45.3033,colmafu,gbif,686343979,"Mustela nigripes (Audubon & Bachman, 1851)",1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,b554c320-0560-11d8-b851-b8a03c50a862,c7b49e46-602a-4172-98d2-6b027c6b049f,US,DWC_ARCHIVE,2022-01-04T22:30:07.691+00:00,2022-01-04T22:32:51.758+00:00,272,b554c320-0560-11d8-b851-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,NA,NA,Montana,1944,10,15,1944-10-15,2010-01-11T22:55:36.000+00:00,2022-01-04T22:32:51.758+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,89505032-1ed8-11e3-bfac-90b11c41863e,NA,NA,NA,University of Kansas Biodiversity Institute Mammalogy Collection,KUM,NA,686343979,89505032-1ed8-11e3-bfac-90b11c41863e,NA,14411,WILLIAMS R,KU,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,49fb6451-91b7-4af2-8cd3-354539a77589,37698cd9-5f58-4eaf-a90e-f2fc871b832d,NA,http://grbio.org/cool/iakn-125z,PINELE,en,PhysicalObject,Skin Complete;  Skeleton Complete;  Skull Complete,NA,NA,NA,,NA,NA,NA,NA,NA,CARTER CO,NA,NA,NA,NA,2007-04-30,NA,NA,Sean P. Maher,NA,NA,NA,decimal degrees,NA,NA,NA,NA,NA,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,NA,Topozone.com,NA,NA,NA,Georeferenced as Piniele,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-106.132963,38.836872,"cdround,typstativ,osiic,colmano,inmafu",gbif,1145103941,"Mustela nigripes (Audubon & Bachman, 1851)",5f3463d2-51b6-4a8a-b252-9bab4388934e,a2ef6dd1-8886-48c9-8025-c62bac973cc7,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:57:41.014+00:00,2021-12-22T00:57:55.910+00:00,304,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,1943-04-18T00:00:00,4027,Colorado,1943,4,18,1943-04-18,2021-02-11T16:10:00.006+00:00,2021-12-22T00:57:55.910+00:00,http://arctos.database.museum/guid/DMNS:Mamm:5199,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/DMNS:Mamm:5199?seid=1487243,NA,NA,18 April 1943,NA,http://arctos.database.museum/collection/DMNS:Mamm,"North America, United States, Colorado, Chaffee County, Buena Vista",1145103941,http://arctos.database.museum/guid/DMNS:Mamm:5199?seid=1487243,NA,DMNS:Mamm:5199,Collector(s): R. C. Prater,DMNS,1943-04-18,R. C. Prater,NA,NA,MALE,NA,NORTH_AMERICA,1757f021-01b8-4d20-a11a-1da09db2d8b2,NA,NA,DMNS,Buena Vista,en,PhysicalObject,"skull; skin, study",NA,NA,45,,1,NA,NA,NA,sex=male,Chaffee County,features,Former verification status: verified by curator.,John R. Demboski,Former nature_of_id: field.,2011-11-29 00:00:00,"North America, United States, Colorado, Chaffee County",ICZN,John R. Demboski,GeoLocate,verified and locked,108,decimal degrees,"collector number=Field No.930, GenBank=AM746622",http://arctos.database.museum/guid/DMNS:Mamm:5199,"[{""scientific_name"":""Mustela nigripes"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""1943-04-18"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: field."",""idby"":""R. C. Prater"",""concept_label"":null}]",A,NA,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mustelidae, Mustelinae, Mustela,",GeoLocate,NA,NA,NA,NA,NA,NA,Field No.930,NA,NA,NA,NA,NA,NA,http://www.ncbi.nlm.nih.gov/nuccore/AM746622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-107.87986024686533,37.275222251434656,"cdrep,cdround,osiic,colmano,inmafu",gbif,1145893886,"Mustela nigripes (Audubon & Bachman, 1851)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-24T18:04:44.747+00:00,2021-12-24T18:09:15.528+00:00,283,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,1999-01-27T00:00:00,5000,Colorado,1941,10,16,1941-10-16,NA,2021-12-24T18:09:15.528+00:00,http://arctos.database.museum/guid/MVZ:Mamm:96905,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MVZ:Mamm:96905?seid=1327370,NA,NA,16 Oct 1941,NA,http://arctos.database.museum/collection/MVZ:Mamm,Durango,1145893886,http://arctos.database.museum/guid/MVZ:Mamm:96905?seid=1327370,NA,MVZ:Mamm:96905,"Collector(s): Walter W. Dalquest, Floyd Barnes",MVZ,1941-10-16,"Museum of Vertebrate Zoology, University of California, Berkeley",NA,NA,NA,NA,NORTH_AMERICA,59175240-4500-42b9-9e98-42ae299a5e9b,NA,NA,MVZ,Durango,en,PhysicalObject,"skin, study; skin, study sample",NA,NA,28,,1,NA,NA,NA,sex=unknown,La Plata County,unknown,NA,Gabor R. Racz,Former nature_of_id: legacy.,2003-08-11 00:00:00,"North America, United States, Colorado, La Plata County",ICZN,Gabor R. Racz,not recorded,unverified,289,UTM,collector number=2620,http://arctos.database.museum/guid/MVZ:Mamm:96905,"[{""scientific_name"":""Mustela nigripes"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]",A,NA,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mustelidae, Mustelinae, Mustela,",Colorado RGIS,NA,NA,NA,NA,NA,NA,2620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-107.87986024686533,37.275222251434656,"cdrep,cdround,osiic,colmano,inmafu",gbif,1145893947,"Mustela nigripes (Audubon & Bachman, 1851)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-24T18:04:44.747+00:00,2021-12-24T18:09:15.343+00:00,283,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,1999-01-27T00:00:00,5000,Colorado,1941,10,16,1941-10-16,NA,2021-12-24T18:09:15.343+00:00,http://arctos.database.museum/guid/MVZ:Mamm:96904,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MVZ:Mamm:96904?seid=1520885,NA,NA,16 Oct 1941,NA,http://arctos.database.museum/collection/MVZ:Mamm,Durango,1145893947,http://arctos.database.museum/guid/MVZ:Mamm:96904?seid=1520885,NA,MVZ:Mamm:96904,"Collector(s): Walter W. Dalquest, Floyd Barnes",MVZ,1941-10-16,"Museum of Vertebrate Zoology, University of California, Berkeley",NA,NA,NA,NA,NORTH_AMERICA,59175240-4500-42b9-9e98-42ae299a5e9b,NA,NA,MVZ,Durango,en,PhysicalObject,"skin, study; skin, study sample",NA,NA,28,,1,NA,NA,NA,sex=unknown,La Plata County,unknown,NA,Gabor R. Racz,Former nature_of_id: legacy.,2003-08-11 00:00:00,"North America, United States, Colorado, La Plata County",ICZN,Gabor R. Racz,not recorded,unverified,289,UTM,collector number=2619,http://arctos.database.museum/guid/MVZ:Mamm:96904,"[{""scientific_name"":""Mustela nigripes"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]",A,NA,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mustelidae, Mustelinae, Mustela,",Colorado RGIS,NA,NA,NA,NA,NA,NA,2619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-107.55842779495667,40.833734170948944,"cdrep,cdround,osiic,colmano,inmafu",gbif,1145891887,"Mustela nigripes (Audubon & Bachman, 1851)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-24T18:04:44.747+00:00,2021-12-24T18:09:08.322+00:00,283,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,1999-01-27T00:00:00,5000,Colorado,1940,8,21,1940-08-21,NA,2021-12-24T18:09:08.322+00:00,http://arctos.database.museum/guid/MVZ:Mamm:95039,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MVZ:Mamm:95039?seid=797432,NA,NA,21 Aug 1940,NA,http://arctos.database.museum/collection/MVZ:Mamm,22 mi N Craig,1145891887,http://arctos.database.museum/guid/MVZ:Mamm:95039?seid=797432,NA,MVZ:Mamm:95039,Collector(s): Adrey E. Borell,MVZ,1940-08-21,"Museum of Vertebrate Zoology, University of California, Berkeley",NA,PICKUP.,MALE,NA,NORTH_AMERICA,59175240-4500-42b9-9e98-42ae299a5e9b,NA,NA,MVZ,22 mi N Craig,en,PhysicalObject,"skull; skin, study; skin, study sample",NA,NA,28,,1,NA,NA,NA,sex=male,Moffat County,unknown,NA,Gabor R. Racz,Former nature_of_id: legacy.,2003-08-11 00:00:00,"North America, United States, Colorado, Moffat County",ICZN,Gabor R. Racz,not recorded,unverified,234,UTM,collector number=6124,http://arctos.database.museum/guid/MVZ:Mamm:95039,"[{""scientific_name"":""Mustela nigripes"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]",A,NA,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mustelidae, Mustelinae, Mustela,",Colorado RGIS,NA,NA,NA,NA,NA,NA,6124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-104.922203,39.717785,"typstativ,osiic,colmano,inmafu",gbif,1145102201,"Mustela nigripes (Audubon & Bachman, 1851)",5f3463d2-51b6-4a8a-b252-9bab4388934e,a2ef6dd1-8886-48c9-8025-c62bac973cc7,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:57:41.014+00:00,2021-12-22T00:57:56.967+00:00,304,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,1939-09-16T00:00:00,500,Colorado,1939,9,16,1939-09-16,2021-02-02T17:10:00.006+00:00,2021-12-22T00:57:56.967+00:00,http://arctos.database.museum/guid/DMNS:Mamm:3644,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/DMNS:Mamm:3644?seid=1341546,NA,NA,16 September 1939,NA,http://arctos.database.museum/collection/DMNS:Mamm,"North America, United States, Colorado, Denver County, Denver, 1st and Holly Streets",1145102201,http://arctos.database.museum/guid/DMNS:Mamm:3644?seid=1341546,NA,DMNS:Mamm:3644,Collector(s): Robert Dietrich,DMNS,1939-09-16,Robert Dietrich,NA,NA,MALE,NA,NORTH_AMERICA,1757f021-01b8-4d20-a11a-1da09db2d8b2,NA,NA,DMNS,"Denver, East 1st Avenue and Holly Street",en,PhysicalObject,"skull; skin, study",NA,NA,45,,1,NA,NA,NA,sex=male;hind foot with claw=57 mm;tail length=120 mm;total length=466 mm,Denver County,unknown,Former verification status: checked by curator.,John R. Demboski,Former nature_of_id: legacy.,2011-11-30 00:00:00,"North America, United States, Colorado, Denver County",ICZN,John R. Demboski,GeoLocate,accepted,259,decimal degrees,GenBank=3644,http://arctos.database.museum/guid/DMNS:Mamm:3644,"[{""scientific_name"":""Mustela nigripes"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1939-09-16"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Robert Dietrich"",""concept_label"":null}]",A,NA,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mustelidae, Mustelinae, Mustela,",Google Earth and street intersections,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.ncbi.nlm.nih.gov/nuccore/3644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-109.47963230590126,37.59503726182822,"cdrep,osiic,colmano,inmafu",gbif,2427841424,"Mustela nigripes (Audubon & Bachman, 1851)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-24T18:04:44.747+00:00,2021-12-24T18:09:07.811+00:00,283,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,1999-01-27T00:00:00,4754,Utah,1937,4,21,1937-04-21,2021-02-14T02:50:00.006+00:00,2021-12-24T18:09:07.811+00:00,http://arctos.database.museum/guid/MVZ:Mamm:77840,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MVZ:Mamm:77840?seid=305866,NA,NA,21 Apr 1937,NA,http://arctos.database.museum/collection/MVZ:Mamm,"D.Bayliss Ranch, 2 mi S Blanding",2427841424,http://arctos.database.museum/guid/MVZ:Mamm:77840?seid=305866,NA,MVZ:Mamm:77840,Collector(s): P. A. Burris,MVZ,1937-04-21,"Museum of Vertebrate Zoology, University of California, Berkeley",NA,NA,MALE,NA,NORTH_AMERICA,59175240-4500-42b9-9e98-42ae299a5e9b,NA,NA,MVZ,"D.Bayliss Ranch, 2 mi S Blanding",en,PhysicalObject,"skull; skin, study; skeleton",NA,NA,28,,1,NA,NA,NA,sex=male,San Juan County,unknown,NA,Shannen L. Robson,Former nature_of_id: legacy.,2002-11-13 00:00:00,"North America, United States, Utah, San Juan County",ICZN,Shannen L. Robson,MaNIS georeferencing guidelines,unverified,111,decimal degrees,collector number=C-R--10,http://arctos.database.museum/guid/MVZ:Mamm:77840,"[{""scientific_name"":""Mustela nigripes"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]",A,NA,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mustelidae, Mustelinae, Mustela,","USGS 1:24,000",NA,NA,NA,NA,NA,NA,C-R--10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-104.219363,40.497069,"gass84,typstativ,osiic,colmano,inmafu",gbif,1145101746,"Mustela nigripes (Audubon & Bachman, 1851)",5f3463d2-51b6-4a8a-b252-9bab4388934e,a2ef6dd1-8886-48c9-8025-c62bac973cc7,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:57:41.014+00:00,2021-12-22T00:57:56.582+00:00,304,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,1972-01-01T00:00:00,5000,Colorado,1937,11,7,1937-11-07,2021-02-10T16:40:00.006+00:00,2021-12-22T00:57:56.582+00:00,http://arctos.database.museum/guid/DMNS:Mamm:3206,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/DMNS:Mamm:3206?seid=266378,NA,NA,7 November 1937,NA,http://arctos.database.museum/collection/DMNS:Mamm,"North America, United States, Colorado, Weld County, Greasewood",1145101746,http://arctos.database.museum/guid/DMNS:Mamm:3206?seid=266378,NA,DMNS:Mamm:3206,Collector(s): Lloyd Triplet,DMNS,1937-11-07,David M. Armstrong,NA,NA,MALE,NA,NORTH_AMERICA,1757f021-01b8-4d20-a11a-1da09db2d8b2,NA,NA,DMNS,Greasewood,en,PhysicalObject,"skin, study",NA,NA,45,,1,NA,NA,NA,sex=male,Weld County,fine features,NA,unknown,NA,2012-07-08 00:00:00,"North America, United States, Colorado, Weld County",ICZN,unknown,GeoLocate,unverified,311,NA,GenBank=AM746622,http://arctos.database.museum/guid/DMNS:Mamm:3206,"[{""scientific_name"":""Mustela nigripes"",""nature_of_id"":""fine features"",""accepted_id_fg"":1,""made_date"":""1972"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""David M. Armstrong"",""concept_label"":null},{""scientific_name"":""Mustela nigripes"",""nature_of_id"":""unknown"",""accepted_id_fg"":0,""made_date"":""1937-11-07"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""Lloyd Triplet"",""concept_label"":null}]",A,NA,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mustelidae, Mustelinae, Mustela,",GeoLocate,NA,NA,NA,Greasewood Flats,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.ncbi.nlm.nih.gov/nuccore/AM746622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-102.008793,38.04168,"osiic,colmafu,inmafu",gbif,476821007,"Mustela nigripes (Audubon & Bachman, 1851)",4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,b4640710-8e03-11d8-b956-b8a03c50a862,b0f5183c-5ed0-47f4-b75f-65e0c1036cb5,US,DWC_ARCHIVE,2022-01-10T15:44:02.945+00:00,2022-01-10T16:56:31.745+00:00,399,b4640710-8e03-11d8-b956-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,NA,1211,Kansas,1935,1,24,1935-01-24,2021-11-08T19:19:41.000+00:00,2022-01-10T16:56:31.745+00:00,http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:43727,http://creativecommons.org/licenses/by-nc/4.0/legalcode,TRUE,WGS84,Mammalia,US,United States of America,President and Fellows of Harvard College,MCZ:Mamm:43727,NA,NA,24 Jan. '35,NA,Mamm,Kansas:  Hamilton Co. (near Coolidge),476821007,MCZ:Mamm:43727,NA,43727,"Conard, Dean",MCZ,NA,[no agent data],NA,ear from notch: 31mm; hind foot with claw: 60mm; sex: male; tail length: 125mm; total length: 500mm,MALE,NA,NORTH_AMERICA,1cfca87c-083e-4d67-8e60-cb7d311f6058,2c3695ff-a712-4a47-8665-f313dc0a1a5d,NA,b4640710-8e03-11d8-b956-b8a03c50a862,near Coolidge,en,PhysicalObject,skin (dry); skeleton (dry),"Museum of Comparative Zoology, Harvard University",NA,NA,,1,NA,NA,NA,"{""ear from notch"":""31mm"", ""hind foot with claw"":""60mm"", ""sex"":""male"", ""tail length"":""125mm"", ""total length"":""500mm""}",Hamilton,NA,NA,NA,NA,NA,North America: United States: Kansas: Hamilton,ICZN,Brendan Haley,GEOLocate,unverified,NA,decimal degrees,previous number=1213,NA,NA,NA,NA,NA,Animalia Chordata Mammalia Carnivora Mustelidae Mustela nigripes,"GEOLocate batch georeferencing, 2018-11-28",NA,NA,0,NA,NA,NA,NA,NA,unknown,NA,NA,[UNDER REVIEW; GEOLOCATE_SCORE: 54; GEOLOCATE_PRECISION: Medium; GEOLOCATE_NUMRESULTS: 1],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-102.00856967764514,38.04166811894472,"cdrep,colmafu",gbif,686341707,"Mustela nigripes (Audubon & Bachman, 1851)",1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,b554c320-0560-11d8-b851-b8a03c50a862,c7b49e46-602a-4172-98d2-6b027c6b049f,US,DWC_ARCHIVE,2022-01-04T22:30:07.691+00:00,2022-01-04T22:32:51.635+00:00,272,b554c320-0560-11d8-b851-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,NA,NA,Kansas,1935,1,24,1935-01-24,2010-01-11T22:34:15.000+00:00,2022-01-04T22:32:51.635+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,TRUE,WGS84,Mammalia,US,United States of America,NA,893ad05c-1ed8-11e3-bfac-90b11c41863e,NA,NA,NA,University of Kansas Biodiversity Institute Mammalogy Collection,KUM,NA,686341707,893ad05c-1ed8-11e3-bfac-90b11c41863e,NA,12119,BLACK J D,KU,NA,NA,NA,NOT FOUND 5 APR 1949 HKB,MALE,NA,NORTH_AMERICA,49fb6451-91b7-4af2-8cd3-354539a77589,37698cd9-5f58-4eaf-a90e-f2fc871b832d,NA,http://grbio.org/cool/iakn-125z,"COOLIDGE, VICINITY OF",en,PhysicalObject,Skin Complete;  Skeleton Complete;  Skull Complete,NA,NA,NA,,NA,NA,NA,NA,NA,HAMILTON CO,NA,NA,NA,NA,2006-02-06,NA,NA,N Slade,NA,NA,NA,decimal degrees,NA,NA,NA,NA,NA,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,NA,"Topozone 1:25,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
